Id,Weekly_Sales
20_31_2013-03-15,2609.6549487906273
20_31_2013-03-22,2570.302242583144
20_31_2013-03-29,3105.754361394557
20_31_2013-04-05,2352.3140265967513
20_31_2013-04-12,2424.3326907123965
20_31_2013-04-19,2337.5370627362054
20_31_2013-04-26,2355.590063586546
20_31_2013-05-03,2877.4119260204084
20_31_2013-05-10,3099.6544851190483
20_31_2013-05-17,2943.252851190476
20_31_2013-05-24,2566.759697278911
20_31_2013-05-31,2813.5647865646265
20_31_2013-06-07,2924.305693027212
20_31_2013-06-14,2709.0970888605434
20_31_2013-06-21,2713.6684221938767
20_31_2013-06-28,2833.4555948129237
20_31_2013-07-05,3197.2067440476176
20_31_2013-07-12,3369.463601190476
20_31_2013-07-19,3781.3501955782303
20_31_2013-07-26,3962.203418792518
20_32_2012-11-02,12001.438872023806
20_32_2012-11-09,12362.55918452381
20_32_2012-11-16,12532.533886904765
20_32_2012-11-23,19109.227693452383
20_32_2012-11-30,19534.926050595237
20_32_2012-12-07,21167.55708333333
20_32_2012-12-14,25824.138598214282
20_32_2012-12-21,53117.55022661566
20_32_2012-12-28,21212.473027210883
20_32_2013-01-04,8837.849553571426
20_32_2013-01-11,8193.970357142858
20_32_2013-01-18,7763.951889455784
20_32_2013-01-25,8419.57988647959
20_32_2013-02-01,16349.891363095236
20_32_2013-02-08,22465.7779375
20_32_2013-02-15,25550.56541964286
20_32_2013-02-22,11182.169848214284
20_32_2013-03-01,12112.378952380948
20_32_2013-03-08,12581.744145833329
20_32_2013-03-15,12377.578733134915
20_32_2013-03-22,12435.26427777778
20_32_2013-03-29,13939.158413832207
20_32_2013-04-05,12483.265084325403
20_32_2013-04-12,13124.139252976194
20_32_2013-04-19,11862.817327380953
20_32_2013-04-26,11448.157848214289
20_32_2013-05-03,14349.878812500003
20_32_2013-05-10,17112.245998724487
20_32_2013-05-17,16410.545317176868
20_32_2013-05-24,12354.98787117347
20_32_2013-05-31,12220.533857001132
20_32_2013-06-07,12599.549291950112
20_32_2013-06-14,13025.285322349771
20_32_2013-06-21,12976.74970882936
20_32_2013-06-28,12249.56072519842
20_32_2013-07-05,13490.610741071432
20_32_2013-07-12,11255.551157738093
20_32_2013-07-19,10395.80669855442
20_32_2013-07-26,10370.301219387753
20_33_2012-11-02,9888.11741666667
20_33_2012-11-09,9836.465529761907
20_33_2012-11-16,8631.313242559521
20_33_2012-11-23,14817.92736309524
20_33_2012-11-30,12796.700764243202
20_33_2012-12-07,14915.588824404758
20_33_2012-12-14,15833.84240922618
20_33_2012-12-21,21776.52132440477
20_33_2012-12-28,6255.538122023811
20_33_2013-01-04,4633.277580357144
20_33_2013-01-11,4526.156711309524
20_33_2013-01-18,4957.968738095238
20_33_2013-01-25,5177.964999999999
20_33_2013-02-01,8729.784055697282
20_33_2013-02-08,10261.925877976191
20_33_2013-02-15,9045.959466881488
20_33_2013-02-22,8087.862136287891
20_33_2013-03-01,8244.077737478368
20_33_2013-03-08,7815.73176426408
20_33_2013-03-15,8240.734392665441
20_33_2013-03-22,9171.412727867286
20_33_2013-03-29,12551.245250000004
20_33_2013-04-05,8840.520890465847
20_33_2013-04-12,7961.235539771401
20_33_2013-04-19,6844.044887147472
20_33_2013-04-26,7101.55814076028
20_33_2013-05-03,7445.639310261416
20_33_2013-05-10,7516.307022563001
20_33_2013-05-17,7110.920384170145
20_33_2013-05-24,7935.957308502754
20_33_2013-05-31,8888.155081788
20_33_2013-06-07,8053.792971668955
20_33_2013-06-14,7744.396523008241
20_33_2013-06-21,7259.668829130688
20_33_2013-06-28,7206.386796888627
20_33_2013-07-05,8054.992687194749
20_33_2013-07-12,7778.16444612332
20_33_2013-07-19,7976.871529456655
20_33_2013-07-26,7871.618711996335
20_34_2012-11-02,19258.238310200217
20_34_2012-11-09,19270.524113771644
20_34_2012-11-16,18312.249761093077
20_34_2012-11-23,22188.97113392857
20_34_2012-11-30,19537.16939285714
20_34_2012-12-07,21839.605943452396
20_34_2012-12-14,24560.32182142858
20_34_2012-12-21,35830.02800595237
20_34_2012-12-28,16680.420303571427
20_34_2013-01-04,14150.971297619046
20_34_2013-01-11,13721.587119047623
20_34_2013-01-18,12893.369788690476
20_34_2013-01-25,12925.509208333331
20_34_2013-02-01,18620.197925595243
20_34_2013-02-08,22110.926910714294
20_34_2013-02-15,20982.813011904764
20_34_2013-02-22,20475.618261904754
20_34_2013-03-01,22424.730419642845
20_34_2013-03-08,22212.813351190478
20_34_2013-03-15,27340.650970238108
20_34_2013-03-22,29062.483407738102
20_34_2013-03-29,25997.742514880963
20_34_2013-04-05,24144.949428571435
20_34_2013-04-12,22965.93883333334
20_34_2013-04-19,22643.898937500006
20_34_2013-04-26,20289.268217261917
20_34_2013-05-03,25878.121071428584
20_34_2013-05-10,27993.63800297619
20_34_2013-05-17,27704.929874999998
20_34_2013-05-24,31211.807011904766
20_34_2013-05-31,32239.073407738095
20_34_2013-06-07,25933.52053273809
20_34_2013-06-14,25165.956571428567
20_34_2013-06-21,26271.83088690476
20_34_2013-06-28,25838.761571428568
20_34_2013-07-05,29754.423398809537
20_34_2013-07-12,26839.182833333336
20_34_2013-07-19,22102.988752976198
20_34_2013-07-26,21157.839363095234
20_35_2012-11-02,5108.310607142856
20_35_2012-11-09,5165.656160714285
20_35_2012-11-16,5411.210547619048
20_35_2012-11-23,5970.514788690479
20_35_2012-11-30,5711.1217321428585
20_35_2012-12-07,6442.635401785716
20_35_2012-12-14,7387.2427113095255
20_35_2012-12-21,10421.824747023811
20_35_2012-12-28,5839.872208333336
20_35_2013-01-04,3925.8055952380973
20_35_2013-01-11,3523.6609821428574
20_35_2013-01-18,3415.91694345238
20_35_2013-01-25,3545.7892499999984
20_35_2013-02-01,5637.874633503402
20_35_2013-02-08,5743.951731717684
20_35_2013-02-15,6028.72968707483
20_35_2013-02-22,5278.1310208333325
20_35_2013-03-01,5838.362535714283
20_35_2013-03-08,5577.3077589285695
20_35_2013-03-15,6691.15465625
20_35_2013-03-22,8098.1083913690445
20_35_2013-03-29,7337.309523809522
20_35_2013-04-05,7205.10740327381
20_35_2013-04-12,6932.353453869049
20_35_2013-04-19,7068.58472619048
20_35_2013-04-26,7281.502574404764
20_35_2013-05-03,8167.4822172619015
20_35_2013-05-10,10090.213124999997
20_35_2013-05-17,9433.686692602036
20_35_2013-05-24,9142.27119855442
20_35_2013-05-31,9406.800508078222
20_35_2013-06-07,7500.14888988095
20_35_2013-06-14,7275.521806547619
20_35_2013-06-21,7971.913520833335
20_35_2013-06-28,8118.22648639456
20_35_2013-07-05,7839.6782185374195
20_35_2013-07-12,7089.793819727888
20_35_2013-07-19,5859.702196428569
20_35_2013-07-26,5551.761601190475
20_36_2012-11-02,3138.63024404762
20_36_2012-11-09,2431.8955089285714
20_36_2012-11-16,2325.845136904762
20_36_2012-11-23,2522.2589940476205
20_36_2012-11-30,2967.9482261904773
20_36_2012-12-07,3678.4989345238087
20_36_2012-12-14,3671.599666666666
20_36_2012-12-21,7068.541320153063
20_36_2012-12-28,2590.347517857143
20_36_2013-01-04,2185.2539119897965
20_36_2013-01-11,2223.4450727040826
20_36_2013-01-18,2255.4280102040816
20_36_2013-01-25,2669.518697704082
20_36_2013-02-01,4045.012482142859
20_36_2013-02-08,5833.327038690476
20_36_2013-02-15,4218.566458333335
20_36_2013-02-22,3818.0902589285724
20_36_2013-03-01,3712.314877976191
20_36_2013-03-08,3380.8040208333346
20_36_2013-03-15,2963.2418562925186
20_36_2013-03-22,3202.442642857143
20_36_2013-03-29,3533.8426309523816
20_36_2013-04-05,2644.651044642857
20_36_2013-04-12,2650.7720267857144
20_36_2013-04-19,2232.703619047619
20_36_2013-04-26,2110.449127976191
20_36_2013-05-03,2273.0645446428575
20_36_2013-05-10,3019.4676785714287
20_36_2013-05-17,4455.814226190478
20_36_2013-05-24,8450.648958333333
20_36_2013-05-31,12047.03243452381
20_36_2013-06-07,7365.205357142857
20_36_2013-06-14,7386.755059523811
20_36_2013-06-21,8171.490327380953
20_36_2013-06-28,7993.293312500001
20_36_2013-07-05,8010.674988095239
20_36_2013-07-12,4125.869404761906
20_36_2013-07-19,2105.073553571429
20_36_2013-07-26,1738.0440476190486
20_37_2012-11-02,4767.979011904761
20_37_2012-11-09,4555.765363095239
20_37_2012-11-16,4510.037044642857
20_37_2012-11-23,4276.115967261906
20_37_2012-11-30,4761.370101190477
20_37_2012-12-07,4923.37736309524
20_37_2012-12-14,4684.319230442177
20_37_2012-12-21,4415.512932823129
20_37_2012-12-28,4213.669926870748
20_37_2013-01-04,4009.629965773808
20_37_2013-01-11,4057.3147042942173
20_37_2013-01-18,3906.7826726190474
20_37_2013-01-25,3911.1075416666667
20_37_2013-02-01,3943.006717261903
20_37_2013-02-08,4408.053139880953
20_37_2013-02-15,4273.343595238095
20_37_2013-02-22,3945.727267857142
20_37_2013-03-01,3731.2337499999994
20_37_2013-03-08,3703.916139880951
20_37_2013-03-15,3742.6419821428567
20_37_2013-03-22,3660.0953630952367
20_37_2013-03-29,3874.231901785714
20_37_2013-04-05,3530.5226666666654
20_37_2013-04-12,3298.0892291666664
20_37_2013-04-19,3593.1482976190464
20_37_2013-04-26,3653.8437631802703
20_37_2013-05-03,3620.1413380102026
20_37_2013-05-10,3723.5634749149654
20_37_2013-05-17,3707.990498724489
20_37_2013-05-24,3823.661309523811
20_37_2013-05-31,3640.991446428571
20_37_2013-06-07,3693.186595238095
20_37_2013-06-14,4174.400136904765
20_37_2013-06-21,4177.127407738097
20_37_2013-06-28,4089.214904761905
20_37_2013-07-05,4021.1085089285725
20_37_2013-07-12,3901.324288690475
20_37_2013-07-19,3955.4623541666674
20_37_2013-07-26,4158.373297619045
20_38_2012-11-02,109956.96491666671
20_38_2012-11-09,109956.96491666671
20_38_2012-11-16,109956.96491666671
20_38_2012-11-23,120624.95568452378
20_38_2012-11-30,109956.96491666671
20_38_2012-12-07,109956.96491666671
20_38_2012-12-14,109956.96491666671
20_38_2012-12-21,109956.96491666671
20_38_2012-12-28,120624.95568452378
20_38_2013-01-04,127657.69849702375
20_38_2013-01-11,116715.42322916664
20_38_2013-01-18,113648.33468750001
20_38_2013-01-25,119240.94318452381
20_38_2013-02-01,121933.40556250005
20_38_2013-02-08,120164.16479336741
20_38_2013-02-15,115744.67968750001
20_38_2013-02-22,121101.19106845243
20_38_2013-03-01,123869.99121428572
20_38_2013-03-08,122404.3686934524
20_38_2013-03-15,121008.26369642858
20_38_2013-03-22,107421.38934523812
20_38_2013-03-29,118653.65778401366
20_38_2013-04-05,114895.3767602041
20_38_2013-04-12,116043.52162627554
20_38_2013-04-19,119585.22615306122
20_38_2013-04-26,122130.35344940473
20_38_2013-05-03,127623.03258333328
20_38_2013-05-10,121106.18410714284
20_38_2013-05-17,111428.6362916667
20_38_2013-05-24,111222.25291156469
20_38_2013-05-31,109740.76272406471
20_38_2013-06-07,120627.24719642864
20_38_2013-06-14,107938.62642261897
20_38_2013-06-21,105978.71505357136
20_38_2013-06-28,120954.36695535707
20_38_2013-07-05,123019.9010416667
20_38_2013-07-12,121447.37561011908
20_38_2013-07-19,115140.46349702383
20_38_2013-07-26,113010.77284226191
20_40_2012-11-02,86569.60682738097
20_40_2012-11-09,86748.96714880955
20_40_2012-11-16,86324.30764285715
20_40_2012-11-23,85049.10524702382
20_40_2012-11-30,86375.29225595237
20_40_2012-12-07,86860.05324404761
20_40_2012-12-14,86843.96748511904
20_40_2012-12-21,87457.205
20_40_2012-12-28,86327.39212202383
20_40_2013-01-04,96413.57955059515
20_40_2013-01-11,93653.79405102036
20_40_2013-01-18,92448.9063486394
20_40_2013-01-25,90151.28125892855
20_40_2013-02-01,98276.0677470238
20_40_2013-02-08,95969.51876190475
20_40_2013-02-15,95717.24166964286
20_40_2013-02-22,94688.24112797617
20_40_2013-03-01,98920.60517857144
20_40_2013-03-08,94643.96910416668
20_40_2013-03-15,88547.2575922619
20_40_2013-03-22,86308.99826785713
20_40_2013-03-29,90717.90074702383
20_40_2013-04-05,89183.04564285716
20_40_2013-04-12,85714.96271130956
20_40_2013-04-19,89428.25230654767
20_40_2013-04-26,89647.18209821427
20_40_2013-05-03,92287.1432172619
20_40_2013-05-10,89142.34818154763
20_40_2013-05-17,85481.36633928571
20_40_2013-05-24,86128.11069642859
20_40_2013-05-31,86691.47310714287
20_40_2013-06-07,90672.65789880954
20_40_2013-06-14,86585.45419005104
20_40_2013-06-21,83596.27174064622
20_40_2013-06-28,85155.94351743195
20_40_2013-07-05,87324.67492091838
20_40_2013-07-12,86306.44848639458
20_40_2013-07-19,83747.20231845239
20_40_2013-07-26,83610.87981845238
20_41_2012-11-02,7398.703934948977
20_41_2012-11-09,7732.201306972786
20_41_2012-11-16,7670.304211734692
20_41_2012-11-23,8963.216783163263
20_41_2012-11-30,8285.046776785714
20_41_2012-12-07,11711.426788690474
20_41_2012-12-14,15780.190434523809
20_41_2012-12-21,26872.19361309524
20_41_2012-12-28,5777.132708333331
20_41_2013-01-04,1974.400345238095
20_41_2013-01-11,1900.7052410714282
20_41_2013-01-18,1511.2744664115646
20_41_2013-01-25,2648.7306122448977
20_41_2013-02-01,2827.422490221089
20_41_2013-02-08,2643.8905654761884
20_41_2013-02-15,3119.9748422619045
20_41_2013-02-22,2747.6859821428575
20_41_2013-03-01,2927.2133571428576
20_41_2013-03-08,3060.853866071429
20_41_2013-03-15,2887.0538690476196
20_41_2013-03-22,2937.4352023809524
20_41_2013-03-29,4327.346738095236
20_41_2013-04-05,3244.2029761904755
20_41_2013-04-12,3368.298244047619
20_41_2013-04-19,3114.369970238095
20_41_2013-04-26,2779.227693452382
20_41_2013-05-03,2769.1579613095246
20_41_2013-05-10,3016.6010446428577
20_41_2013-05-17,2545.2633273809524
20_41_2013-05-24,2503.588973214286
20_41_2013-05-31,2470.321339285714
20_41_2013-06-07,2845.305907738093
20_41_2013-06-14,3787.125967261904
20_41_2013-06-21,3978.8717261904753
20_41_2013-06-28,2662.626336309527
20_41_2013-07-05,2903.367529761907
20_41_2013-07-12,2894.633552721089
20_41_2013-07-19,3103.5162074829927
20_41_2013-07-26,4117.044825680271
20_42_2012-11-02,9944.720742694812
20_42_2012-11-09,10028.67093912338
20_42_2012-11-16,9778.907927218617
20_42_2012-11-23,8403.57501948052
20_42_2012-11-30,8013.0063779761895
20_42_2012-12-07,7997.481080357143
20_42_2012-12-14,8092.201318452384
20_42_2012-12-21,8535.600851190484
20_42_2012-12-28,7955.178616071432
20_42_2013-01-04,7738.869056547619
20_42_2013-01-11,7801.15545535714
20_42_2013-01-18,7559.8465178571405
20_42_2013-01-25,7860.396818452385
20_42_2013-02-01,8448.583062500004
20_42_2013-02-08,8475.79580357143
20_42_2013-02-15,8240.100131377554
20_42_2013-02-22,9294.299532738096
20_42_2013-03-01,9628.840800595237
20_42_2013-03-08,9780.027413690475
20_42_2013-03-15,10209.452241071429
20_42_2013-03-22,10516.3228125
20_42_2013-03-29,10244.746627976196
20_42_2013-04-05,9508.38484226191
20_42_2013-04-12,8816.815377976196
20_42_2013-04-19,8694.822821428574
20_42_2013-04-26,8672.738077380953
20_42_2013-05-03,9841.404866071423
20_42_2013-05-10,9075.622973214284
20_42_2013-05-17,9343.429137896828
20_42_2013-05-24,8816.454482709747
20_42_2013-05-31,9329.26312811791
20_42_2013-06-07,9876.05368168934
20_42_2013-06-14,9388.164759070289
20_42_2013-06-21,9730.07265490363
20_42_2013-06-28,9566.182293367348
20_42_2013-07-05,9436.457108843539
20_42_2013-07-12,9511.538055272109
20_42_2013-07-19,8735.17288690476
20_42_2013-07-26,8995.64019472789
20_44_2012-11-02,9615.877080357144
20_44_2012-11-09,9613.49336607143
20_44_2012-11-16,9580.71494345238
20_44_2012-11-23,12153.022827380952
20_44_2012-11-30,11040.21212301587
20_44_2012-12-07,12259.474416666673
20_44_2012-12-14,14013.970180272112
20_44_2012-12-21,16347.361644557825
20_44_2012-12-28,6140.314125000003
20_44_2013-01-04,6175.557451530612
20_44_2013-01-11,6352.591637542516
20_44_2013-01-18,6476.897436649661
20_44_2013-01-25,6907.050005952383
20_44_2013-02-01,8928.338068452378
20_44_2013-02-08,9953.869136904757
20_44_2013-02-15,7904.160809098639
20_44_2013-02-22,7655.101499574831
20_44_2013-03-01,7880.686484693882
20_44_2013-03-08,7655.449636904764
20_44_2013-03-15,7727.917416666669
20_44_2013-03-22,7118.031663690478
20_44_2013-03-29,8722.67317956349
20_44_2013-04-05,7307.123161706353
20_44_2013-04-12,6865.849343253971
20_44_2013-04-19,6962.303149801587
20_44_2013-04-26,7740.764474206347
20_44_2013-05-03,8654.851286706345
20_44_2013-05-10,8419.858816468255
20_44_2013-05-17,7794.880041666664
20_44_2013-05-24,7450.264125525208
20_44_2013-05-31,7455.146000525208
20_44_2013-06-07,7676.207289215686
20_44_2013-06-14,7612.237446953781
20_44_2013-06-21,6946.207082370449
20_44_2013-06-28,6740.431683560926
20_44_2013-07-05,7009.090036239495
20_44_2013-07-12,7148.576894870447
20_44_2013-07-19,7322.5234246323525
20_44_2013-07-26,7166.7875317752105
20_45_2012-11-02,12.225639880952397
20_45_2013-03-15,31.200154761904766
20_46_2012-11-02,31941.057761479602
20_46_2012-11-09,32713.802729166688
20_46_2012-11-16,32641.300050595255
20_46_2012-11-23,33397.182476190486
20_46_2012-11-30,37859.584300170056
20_46_2012-12-07,44326.56484268706
20_46_2012-12-14,49266.135331207464
20_46_2012-12-21,73999.77871130951
20_46_2012-12-28,41030.73670238093
20_46_2013-01-04,28705.36116666667
20_46_2013-01-11,28652.353607142857
20_46_2013-01-18,28735.62575892856
20_46_2013-01-25,28643.922122023792
20_46_2013-02-01,34938.74492261904
20_46_2013-02-08,33716.45521130953
20_46_2013-02-15,35772.04132908164
20_46_2013-02-22,34703.901474914965
20_46_2013-03-01,35279.83689455782
20_46_2013-03-08,34961.467620748284
20_46_2013-03-15,32789.3196377551
20_46_2013-03-22,32745.63018537414
20_46_2013-03-29,34196.2267597789
20_46_2013-04-05,33006.645104166666
20_46_2013-04-12,33158.479294642864
20_46_2013-04-19,33633.99758928573
20_46_2013-04-26,33128.81753273811
20_46_2013-05-03,36424.0415595238
20_46_2013-05-10,36359.39859821428
20_46_2013-05-17,35374.07059226191
20_46_2013-05-24,38489.93305357144
20_46_2013-05-31,40443.616010629245
20_46_2013-06-07,38551.13228869046
20_46_2013-06-14,37023.59555059524
20_46_2013-06-21,36950.34282440475
20_46_2013-06-28,36985.923952380945
20_46_2013-07-05,37762.27861309523
20_46_2013-07-12,35024.08965773808
20_46_2013-07-19,33028.7809472789
20_46_2013-07-26,32226.081117346934
20_47_2013-05-31,9.96083769864768
20_47_2013-07-05,-104.08262572285149
20_48_2012-11-02,3746.6681547619046
20_48_2012-11-09,3746.6681547619046
20_48_2012-11-16,3728.3582142857144
20_48_2012-11-23,4622.714389880951
20_48_2012-11-30,3364.275089285714
20_48_2012-12-07,3372.9801785714285
20_48_2012-12-14,3281.565565476191
20_48_2012-12-21,3649.8149702380947
20_48_2012-12-28,2489.347738095238
20_48_2013-01-04,680.3456207482993
20_48_2013-01-11,847.0232568027208
20_48_2013-01-18,988.4593112244895
20_48_2013-01-25,888.1741921768704
20_48_2013-02-01,1448.6169642857146
20_48_2013-02-08,1758.7773384353738
20_48_2013-02-15,1288.3142857142852
20_48_2013-02-22,1132.233630952381
20_48_2013-03-01,2374.7868622448977
20_48_2013-03-08,1361.7321428571427
20_48_2013-03-15,1400.1588435374147
20_48_2013-03-22,1619.6020833333332
20_48_2013-03-29,1823.3713860544217
20_48_2013-04-05,1811.6630952380951
20_48_2013-04-12,1438.6154761904763
20_48_2013-04-19,1663.869047619048
20_48_2013-04-26,995.2624999999999
20_48_2013-05-03,511.40357142857147
20_48_2013-05-10,657.8934523809525
20_48_2013-05-17,622.7827380952382
20_48_2013-05-24,1812.8895833333333
20_48_2013-05-31,1794.7497023809524
20_48_2013-06-07,2665.1642857142856
20_48_2013-06-14,1928.4695578231294
20_48_2013-06-21,1485.776105442177
20_48_2013-06-28,1220.305017006803
20_48_2013-07-05,1498.6488095238092
20_48_2013-07-12,1159.8705357142858
20_48_2013-07-19,1315.579294217687
20_48_2013-07-26,762.8494047619048
20_49_2012-11-02,20321.937470238092
20_49_2012-11-09,18369.448199404753
20_49_2012-11-16,20197.88700595238
20_49_2012-11-23,16877.686339285705
20_49_2012-11-30,19361.16046130952
20_49_2012-12-07,18636.172875
20_49_2012-12-14,18142.045607142867
20_49_2012-12-21,16561.397110119047
20_49_2012-12-28,18233.542392857144
20_49_2013-01-04,19781.732416666662
20_49_2013-01-11,20981.79842261904
20_49_2013-01-18,23368.68775297618
20_49_2013-01-25,22669.6349702381
20_49_2013-02-01,22823.50969642858
20_49_2013-02-08,24038.545181547615
20_49_2013-02-15,22770.566166666664
20_49_2013-02-22,25132.722482142864
20_49_2013-03-01,24014.701470238102
20_49_2013-03-08,24257.435922619054
20_49_2013-03-15,23167.730101190486
20_49_2013-03-22,23947.247318452388
20_49_2013-03-29,24127.94566071429
20_49_2013-04-05,24623.89691071428
20_49_2013-04-12,23603.064544642864
20_49_2013-04-19,22614.26297619048
20_49_2013-04-26,24144.50908333333
20_49_2013-05-03,23095.546175595246
20_49_2013-05-10,23370.10113988095
20_49_2013-05-17,22503.807440476197
20_49_2013-05-24,20946.46962159864
20_49_2013-05-31,17364.77709863946
20_49_2013-06-07,22061.9740369898
20_49_2013-06-14,22879.379036989798
20_49_2013-06-21,18867.22714583332
20_49_2013-06-28,18701.542627976178
20_49_2013-07-05,20570.701887755095
20_49_2013-07-12,21178.5387372449
20_49_2013-07-19,21257.857198129255
20_49_2013-07-26,21253.770803996606
20_50_2012-11-02,2472.543050595238
20_50_2012-11-09,2477.4041071428574
20_50_2012-11-16,2477.4041071428574
20_50_2012-11-23,2402.9856547619047
20_50_2012-11-30,2476.8399999999997
20_50_2012-12-07,2523.6287797619048
20_50_2012-12-14,2451.278839285714
20_50_2012-12-21,2437.1424107142852
20_50_2012-12-28,2385.056994047619
20_50_2013-01-04,2844.3454821428572
20_50_2013-01-11,2778.1807083333338
20_50_2013-01-18,3467.991854166666
20_50_2013-01-25,3475.0294166666667
20_50_2013-02-01,3390.597080357143
20_50_2013-02-08,4079.409697278912
20_50_2013-02-15,3456.5036011904763
20_50_2013-02-22,3908.425142857144
20_50_2013-03-01,4107.475386904763
20_50_2013-03-08,3725.705223214286
20_50_2013-03-15,3600.026244047619
20_50_2013-03-22,4062.1733333333323
20_50_2013-03-29,3853.722857142857
20_50_2013-04-05,3398.9502351190467
20_50_2013-04-12,2971.515190476191
20_50_2013-04-19,2875.27761904762
20_50_2013-04-26,3271.070982142857
20_50_2013-05-03,3279.2007278911556
20_50_2013-05-10,3412.7699689625865
20_50_2013-05-17,3457.3967049319735
20_50_2013-05-24,3603.148716836735
20_50_2013-05-31,2548.2009523809525
20_50_2013-06-07,2723.595579081633
20_50_2013-06-14,2771.8961267006794
20_50_2013-06-21,2770.9957695578223
20_50_2013-06-28,2511.8976352040813
20_50_2013-07-05,2464.8515297619047
20_50_2013-07-12,3323.7781215986397
20_50_2013-07-19,3283.9912767857154
20_50_2013-07-26,3186.0341309523824
20_52_2012-11-02,2653.8196324404757
20_52_2012-11-09,2886.4719389880956
20_52_2012-11-16,3211.464568452381
20_52_2012-11-23,5029.455500000001
20_52_2012-11-30,4823.070202380952
20_52_2012-12-07,5084.224053571429
20_52_2012-12-14,4492.816452380953
20_52_2012-12-21,5247.0301726190455
20_52_2012-12-28,3205.1695669642863
20_52_2013-01-04,2098.694098214285
20_52_2013-01-11,2344.9947827380943
20_52_2013-01-18,2112.3685833333343
20_52_2013-01-25,2122.2491309523816
20_52_2013-02-01,2560.7694791666668
20_52_2013-02-08,2896.614761904761
20_52_2013-02-15,3102.5804315476194
20_52_2013-02-22,3222.168836309523
20_52_2013-03-01,3678.6503303571417
20_52_2013-03-08,3362.2804051870744
20_52_2013-03-15,3820.944779761904
20_52_2013-03-22,3982.5341369047624
20_52_2013-03-29,5171.9887321428605
20_52_2013-04-05,4025.1406041666664
20_52_2013-04-12,3333.6795119047624
20_52_2013-04-19,3360.4443125000003
20_52_2013-04-26,3371.122220238096
20_52_2013-05-03,4041.2120059523813
20_52_2013-05-10,4186.528422619046
20_52_2013-05-17,4066.7607036564614
20_52_2013-05-24,4210.742291666666
20_52_2013-05-31,3121.6153571428576
20_52_2013-06-07,2758.7614179421766
20_52_2013-06-14,2686.509706632652
20_52_2013-06-21,2474.66619642857
20_52_2013-06-28,2356.2895267857143
20_52_2013-07-05,2431.394994047619
20_52_2013-07-12,2418.509104166667
20_52_2013-07-19,2260.795125
20_52_2013-07-26,2376.0303720238094
20_54_2012-11-02,24.509676870748308
20_54_2012-11-09,24.509676870748308
20_54_2012-11-16,24.509676870748308
20_54_2012-11-23,24.736403061224497
20_54_2012-11-30,24.509676870748308
20_54_2012-12-07,29.252653061224496
20_54_2012-12-14,76.79083163265308
20_54_2012-12-21,110.29268877551024
20_54_2012-12-28,22.83205782312925
20_54_2013-01-04,48.10317261904763
20_54_2013-01-11,42.5638869047619
20_54_2013-01-18,32.91949404761905
20_54_2013-01-25,43.11188435374151
20_54_2013-02-01,44.39833333333336
20_54_2013-02-08,69.5265297619048
20_54_2013-02-22,20.57645748299321
20_54_2013-03-01,36.16416666666667
20_54_2013-03-08,41.540976190476194
20_54_2013-03-22,53.29858333333334
20_54_2013-03-29,46.14538095238096
20_54_2013-04-05,48.98350000000001
20_54_2013-04-12,51.724964285714286
20_54_2013-04-19,96.4574642857143
20_54_2013-04-26,66.82540646258504
20_54_2013-05-03,69.30657312925167
20_54_2013-05-17,50.119523809523784
20_54_2013-05-24,20.240297619047617
20_54_2013-05-31,25.654214285714282
20_54_2013-06-07,65.80694727891158
20_54_2013-06-14,75.3499761904762
20_54_2013-06-21,25.530249999999995
20_54_2013-06-28,-10.655714285714286
20_54_2013-07-05,27.57761904761906
20_54_2013-07-12,62.558690476190485
20_54_2013-07-26,53.517940476190496
20_55_2012-11-02,16894.145242346938
20_55_2012-11-09,45435.23612882653
20_55_2012-11-16,32551.05034736396
20_55_2012-11-23,64776.281508078224
20_55_2012-11-30,34048.91969345237
20_55_2012-12-07,39862.72069430271
20_55_2012-12-14,48554.771383928564
20_55_2012-12-21,68445.17275170068
20_55_2012-12-28,33365.25139880951
20_55_2013-01-04,16818.344627976192
20_55_2013-01-11,13602.797199404764
20_55_2013-01-18,12542.635520833332
20_55_2013-01-25,12693.60184821428
20_55_2013-02-01,20150.4163452381
20_55_2013-02-08,23438.374078656467
20_55_2013-02-15,22700.097051870755
20_55_2013-02-22,19721.777244047615
20_55_2013-03-01,18517.30717261905
20_55_2013-03-08,16845.11898710317
20_55_2013-03-15,14908.823297619045
20_55_2013-03-22,12889.878526785713
20_55_2013-03-29,18824.299550595246
20_55_2013-04-05,14249.05293154762
20_55_2013-04-12,13770.165482142855
20_55_2013-04-19,10921.82721130952
20_55_2013-04-26,10339.286988095235
20_55_2013-05-03,10421.816220238094
20_55_2013-05-10,9389.437115646255
20_55_2013-05-17,10983.94195238095
20_55_2013-05-24,11077.218803571426
20_55_2013-05-31,11446.502163690475
20_55_2013-06-07,11168.663113095243
20_55_2013-06-14,10919.85636309524
20_55_2013-06-21,11555.80382738095
20_55_2013-06-28,11274.148148809521
20_55_2013-07-05,11097.47299702381
20_55_2013-07-12,10719.78760119048
20_55_2013-07-19,10236.55716666667
20_55_2013-07-26,9094.26634077381
20_56_2012-11-02,606.5311879251701
20_56_2012-11-09,776.7672708333332
20_56_2012-11-16,918.7628120748299
20_56_2012-11-23,1636.6782893990926
20_56_2012-11-30,2762.707175595239
20_56_2012-12-07,3399.1278252551024
20_56_2012-12-14,3149.544895833333
